knockdown_PmSTAT_WSSV_infection-UP	WSSV_infection-UP
TRINITY_DN81229_c3_g1_i1	TRINITY_DN76831_c11_g2_i1
TRINITY_DN88471_c2_g3_i1	TRINITY_DN92810_c0_g2_i4
TRINITY_DN80418_c10_g1_i2	TRINITY_DN90515_c1_g1_i5
TRINITY_DN81229_c4_g1_i6	TRINITY_DN84920_c15_g3_i2
TRINITY_DN81229_c1_g1_i1	TRINITY_DN93288_c11_g1_i4
TRINITY_DN88471_c2_g3_i2	TRINITY_DN90515_c1_g1_i10
TRINITY_DN80418_c10_g1_i3	TRINITY_DN89641_c0_g1_i1
TRINITY_DN80418_c10_g1_i5	TRINITY_DN89641_c0_g1_i3
TRINITY_DN86448_c12_g1_i9	TRINITY_DN91237_c5_g4_i2
TRINITY_DN88471_c2_g2_i8	TRINITY_DN92810_c0_g2_i3
TRINITY_DN88471_c2_g2_i4	TRINITY_DN93288_c12_g1_i1
TRINITY_DN92343_c5_g1_i5	TRINITY_DN92810_c0_g2_i8
TRINITY_DN84736_c8_g1_i1	TRINITY_DN89641_c0_g1_i4
TRINITY_DN75844_c7_g4_i1	TRINITY_DN80947_c0_g1_i8
TRINITY_DN89012_c11_g1_i2	TRINITY_DN91982_c2_g1_i6
TRINITY_DN88471_c2_g1_i2	TRINITY_DN89641_c0_g1_i8
TRINITY_DN82901_c10_g1_i6	TRINITY_DN89641_c5_g1_i1
TRINITY_DN82695_c4_g1_i7	TRINITY_DN92810_c0_g2_i6
TRINITY_DN81229_c2_g1_i1	TRINITY_DN87598_c2_g3_i6
TRINITY_DN92575_c5_g5_i1	TRINITY_DN92810_c0_g2_i1
TRINITY_DN88471_c2_g2_i6	TRINITY_DN90125_c11_g1_i1
TRINITY_DN80418_c10_g1_i7	TRINITY_DN90515_c1_g1_i1
TRINITY_DN82695_c4_g1_i5	TRINITY_DN89641_c0_g1_i2
TRINITY_DN89600_c0_g1_i7	TRINITY_DN93288_c13_g1_i1
TRINITY_DN89600_c0_g1_i5	TRINITY_DN91237_c5_g4_i4
TRINITY_DN81229_c4_g1_i2	TRINITY_DN89641_c0_g1_i7
TRINITY_DN89789_c6_g2_i4	TRINITY_DN89641_c0_g1_i6
TRINITY_DN90492_c0_g1_i3	TRINITY_DN81098_c13_g1_i3
TRINITY_DN92052_c4_g1_i8	TRINITY_DN71712_c13_g1_i1
TRINITY_DN72829_c0_g1_i3	TRINITY_DN89948_c9_g2_i2
TRINITY_DN92221_c13_g1_i1	TRINITY_DN72297_c9_g1_i1
TRINITY_DN90300_c6_g4_i1	TRINITY_DN85878_c16_g2_i3
TRINITY_DN87940_c7_g3_i2	TRINITY_DN92052_c4_g1_i1
TRINITY_DN80418_c10_g1_i11	TRINITY_DN93367_c10_g1_i8
TRINITY_DN90492_c0_g1_i4	TRINITY_DN82189_c7_g4_i4
TRINITY_DN80418_c10_g1_i1	TRINITY_DN76180_c10_g1_i1
TRINITY_DN90492_c0_g1_i1	TRINITY_DN92073_c7_g1_i2
TRINITY_DN89600_c0_g1_i2	TRINITY_DN91982_c2_g1_i7
TRINITY_DN82695_c4_g1_i4	TRINITY_DN93025_c5_g3_i6
TRINITY_DN88471_c2_g2_i7	TRINITY_DN90565_c0_g3_i1
TRINITY_DN84871_c5_g1_i5	TRINITY_DN92066_c5_g1_i9
TRINITY_DN74491_c8_g1_i9	TRINITY_DN90515_c1_g1_i7
TRINITY_DN84186_c9_g1_i1	TRINITY_DN83954_c7_g1_i3
TRINITY_DN93479_c5_g1_i8	TRINITY_DN84738_c6_g1_i1
TRINITY_DN86973_c5_g1_i1	TRINITY_DN90515_c1_g1_i8
TRINITY_DN90492_c0_g1_i2	TRINITY_DN74861_c6_g7_i1
TRINITY_DN90813_c1_g1_i3	TRINITY_DN91467_c15_g1_i1
TRINITY_DN75158_c11_g1_i4	TRINITY_DN93024_c5_g1_i5
TRINITY_DN89600_c0_g1_i12	TRINITY_DN81092_c8_g2_i1
TRINITY_DN78740_c10_g1_i4	TRINITY_DN73052_c14_g1_i5
TRINITY_DN86186_c8_g1_i9	TRINITY_DN83136_c13_g1_i1
TRINITY_DN86722_c7_g1_i4	TRINITY_DN90515_c1_g1_i6
TRINITY_DN93103_c3_g1_i8	TRINITY_DN91388_c12_g6_i1
TRINITY_DN89212_c6_g1_i1	TRINITY_DN89641_c2_g1_i1
TRINITY_DN89600_c0_g1_i10	TRINITY_DN92506_c6_g1_i7
TRINITY_DN90492_c0_g2_i1	TRINITY_DN90595_c13_g1_i1
TRINITY_DN86973_c3_g1_i4	TRINITY_DN81998_c5_g2_i3
TRINITY_DN91388_c12_g6_i2	TRINITY_DN81250_c1_g1_i5
TRINITY_DN83564_c1_g2_i1	TRINITY_DN77025_c11_g4_i1
TRINITY_DN72829_c0_g2_i1	TRINITY_DN79974_c0_g2_i8
TRINITY_DN89789_c6_g2_i1	TRINITY_DN91539_c8_g1_i2
TRINITY_DN88471_c2_g2_i5	TRINITY_DN76726_c13_g2_i1
TRINITY_DN89208_c0_g1_i1	TRINITY_DN81998_c5_g2_i2
TRINITY_DN92343_c5_g1_i4	TRINITY_DN87286_c10_g1_i2
TRINITY_DN75227_c11_g1_i4	TRINITY_DN86021_c5_g5_i5
TRINITY_DN92958_c1_g1_i12	TRINITY_DN72467_c13_g1_i7
TRINITY_DN80581_c12_g1_i6	TRINITY_DN92506_c6_g1_i1
TRINITY_DN92998_c1_g2_i1	TRINITY_DN80943_c11_g2_i1
TRINITY_DN78644_c14_g3_i2	TRINITY_DN91273_c9_g2_i1
TRINITY_DN74491_c8_g1_i8	TRINITY_DN92073_c7_g1_i3
TRINITY_DN93366_c0_g1_i1	TRINITY_DN91339_c9_g2_i6
TRINITY_DN81856_c6_g1_i3	TRINITY_DN76458_c10_g1_i1
TRINITY_DN92777_c8_g3_i1	TRINITY_DN84498_c10_g1_i21
TRINITY_DN81229_c4_g1_i5	TRINITY_DN86949_c10_g3_i2
TRINITY_DN90300_c6_g2_i1	TRINITY_DN93288_c11_g1_i3
TRINITY_DN80047_c2_g1_i1	TRINITY_DN77025_c11_g2_i1
TRINITY_DN73327_c10_g1_i2	TRINITY_DN93288_c11_g1_i1
TRINITY_DN92440_c0_g1_i1	TRINITY_DN86114_c3_g1_i4
TRINITY_DN90332_c5_g1_i3	TRINITY_DN84919_c0_g1_i7
TRINITY_DN90839_c8_g1_i4	TRINITY_DN74993_c15_g3_i1
TRINITY_DN81856_c6_g3_i1	TRINITY_DN72304_c14_g1_i2
TRINITY_DN87259_c12_g1_i1	TRINITY_DN90447_c9_g2_i3
TRINITY_DN81229_c4_g1_i7	TRINITY_DN90515_c1_g1_i3
TRINITY_DN90990_c16_g1_i1	TRINITY_DN91634_c1_g1_i11
TRINITY_DN88471_c2_g2_i2	TRINITY_DN93288_c11_g2_i6
TRINITY_DN81856_c6_g2_i7	TRINITY_DN90706_c1_g1_i1
TRINITY_DN87024_c0_g1_i4	TRINITY_DN91089_c6_g1_i11
TRINITY_DN92998_c1_g1_i1	TRINITY_DN83804_c8_g1_i8
TRINITY_DN72829_c0_g1_i7	TRINITY_DN89982_c0_g1_i1
TRINITY_DN92519_c10_g1_i2	TRINITY_DN91634_c1_g1_i1
TRINITY_DN88673_c2_g1_i4	TRINITY_DN84821_c0_g1_i7
TRINITY_DN90297_c4_g2_i3	TRINITY_DN92786_c3_g2_i2
TRINITY_DN88471_c1_g1_i1	TRINITY_DN85290_c15_g2_i3
TRINITY_DN78725_c12_g3_i8	TRINITY_DN92063_c1_g1_i4
TRINITY_DN83567_c15_g1_i1	TRINITY_DN88085_c7_g1_i1
TRINITY_DN77616_c8_g1_i2	TRINITY_DN91634_c1_g1_i4
TRINITY_DN92958_c1_g1_i15	TRINITY_DN84821_c0_g1_i8
TRINITY_DN93411_c3_g3_i10	TRINITY_DN89316_c6_g2_i3
TRINITY_DN71732_c15_g1_i3	TRINITY_DN65756_c0_g1_i1
TRINITY_DN81856_c5_g3_i1	TRINITY_DN72369_c2_g1_i2
TRINITY_DN87001_c10_g1_i12	TRINITY_DN89982_c0_g1_i2
TRINITY_DN80219_c1_g1_i17	TRINITY_DN93124_c1_g1_i6
TRINITY_DN86973_c7_g1_i1	TRINITY_DN87307_c6_g1_i1
TRINITY_DN91064_c7_g1_i3	TRINITY_DN93012_c8_g1_i1
TRINITY_DN81856_c6_g1_i2	TRINITY_DN80501_c9_g3_i1
TRINITY_DN92115_c10_g1_i1	TRINITY_DN85417_c2_g1_i4
TRINITY_DN89269_c12_g1_i1	TRINITY_DN81547_c0_g1_i1
TRINITY_DN86973_c2_g1_i3	TRINITY_DN92063_c1_g1_i1
TRINITY_DN87024_c0_g1_i6	TRINITY_DN91090_c0_g1_i2
TRINITY_DN74429_c11_g3_i1	TRINITY_DN86647_c0_g1_i5
TRINITY_DN93748_c7_g3_i2	TRINITY_DN80411_c9_g1_i2
TRINITY_DN89509_c4_g1_i15	TRINITY_DN89667_c8_g1_i9
TRINITY_DN92761_c2_g1_i5	TRINITY_DN81619_c1_g1_i10
TRINITY_DN76225_c9_g2_i4	TRINITY_DN85950_c4_g1_i4
TRINITY_DN90300_c6_g2_i2	TRINITY_DN85417_c2_g1_i8
TRINITY_DN86973_c2_g1_i2	TRINITY_DN89422_c5_g2_i2
TRINITY_DN89600_c0_g1_i11	TRINITY_DN91691_c7_g1_i4
TRINITY_DN87001_c10_g1_i9	TRINITY_DN70344_c0_g1_i1
TRINITY_DN89999_c0_g1_i6	TRINITY_DN83265_c6_g1_i8
TRINITY_DN91431_c12_g3_i3	TRINITY_DN81619_c1_g1_i17
TRINITY_DN92313_c7_g6_i1	TRINITY_DN90711_c0_g1_i1
TRINITY_DN89012_c11_g1_i4	TRINITY_DN90706_c1_g1_i13
TRINITY_DN86973_c3_g1_i5	TRINITY_DN89150_c12_g1_i3
TRINITY_DN91041_c9_g4_i4	TRINITY_DN88958_c9_g2_i1
TRINITY_DN89212_c9_g4_i1	TRINITY_DN72479_c9_g3_i4
TRINITY_DN84525_c11_g1_i3	TRINITY_DN82146_c7_g1_i5
TRINITY_DN88960_c5_g2_i1	TRINITY_DN72369_c2_g1_i8
TRINITY_DN88801_c1_g1_i1	TRINITY_DN72369_c2_g1_i7
TRINITY_DN87846_c3_g2_i6	TRINITY_DN85095_c2_g2_i1
TRINITY_DN79864_c12_g1_i3	TRINITY_DN92506_c6_g1_i3
TRINITY_DN84709_c6_g2_i6	TRINITY_DN85861_c9_g1_i1
TRINITY_DN92761_c2_g1_i8	TRINITY_DN74035_c8_g3_i1
TRINITY_DN85088_c9_g1_i2	TRINITY_DN91634_c1_g1_i9
TRINITY_DN75427_c0_g2_i1	TRINITY_DN79966_c5_g7_i1
TRINITY_DN89789_c6_g2_i2	TRINITY_DN86114_c3_g1_i2
TRINITY_DN89197_c2_g2_i2	TRINITY_DN87781_c12_g1_i1
TRINITY_DN87001_c10_g1_i6	TRINITY_DN76119_c16_g3_i7
TRINITY_DN93405_c6_g1_i3	TRINITY_DN85820_c0_g1_i9
TRINITY_DN72024_c13_g2_i4	TRINITY_DN93728_c0_g1_i1
TRINITY_DN86973_c3_g1_i2	TRINITY_DN78526_c5_g1_i3
TRINITY_DN88085_c8_g1_i15	TRINITY_DN82553_c9_g2_i3
TRINITY_DN83823_c8_g4_i7	TRINITY_DN93288_c11_g2_i2
TRINITY_DN80043_c8_g2_i1	TRINITY_DN85417_c2_g1_i9
TRINITY_DN88085_c8_g1_i8	TRINITY_DN71421_c11_g1_i1
TRINITY_DN93113_c3_g3_i2	TRINITY_DN84919_c0_g1_i4
TRINITY_DN81856_c6_g1_i1	TRINITY_DN82553_c9_g2_i2
TRINITY_DN86034_c12_g2_i2	TRINITY_DN82828_c13_g1_i1
TRINITY_DN91829_c2_g1_i7	TRINITY_DN90711_c0_g2_i2
TRINITY_DN81856_c6_g2_i6	TRINITY_DN77769_c15_g1_i2
TRINITY_DN93164_c11_g1_i14	TRINITY_DN77075_c3_g1_i6
TRINITY_DN81389_c3_g2_i13	TRINITY_DN78613_c5_g1_i1
TRINITY_DN93113_c3_g2_i3	TRINITY_DN87051_c11_g2_i3
TRINITY_DN93113_c6_g1_i1	TRINITY_DN89079_c0_g1_i7
TRINITY_DN93751_c1_g1_i21	TRINITY_DN90225_c1_g1_i1
TRINITY_DN92115_c10_g1_i6	TRINITY_DN85314_c14_g1_i1
TRINITY_DN89847_c10_g1_i1	TRINITY_DN85243_c1_g1_i2
TRINITY_DN93020_c1_g1_i2	TRINITY_DN85950_c4_g1_i7
TRINITY_DN85942_c3_g1_i1	TRINITY_DN83265_c6_g1_i5
TRINITY_DN90844_c5_g1_i11	TRINITY_DN85889_c11_g1_i1
TRINITY_DN81261_c7_g2_i1	TRINITY_DN72803_c1_g2_i2
TRINITY_DN90150_c8_g1_i18	TRINITY_DN91575_c4_g1_i5
TRINITY_DN93455_c1_g1_i7	TRINITY_DN78468_c9_g2_i1
TRINITY_DN86357_c3_g1_i1	TRINITY_DN81547_c1_g1_i1
TRINITY_DN88471_c2_g4_i1	TRINITY_DN88422_c4_g1_i1
TRINITY_DN93113_c3_g4_i1	TRINITY_DN86161_c9_g1_i1
TRINITY_DN93748_c7_g2_i1	TRINITY_DN76457_c5_g1_i11
TRINITY_DN92602_c11_g2_i3	TRINITY_DN90515_c1_g1_i13
TRINITY_DN93748_c7_g3_i3	TRINITY_DN75244_c14_g1_i12
TRINITY_DN93145_c2_g1_i2	TRINITY_DN90181_c0_g1_i1
TRINITY_DN92331_c2_g1_i8	TRINITY_DN92213_c4_g2_i2
TRINITY_DN93748_c7_g1_i10	TRINITY_DN84338_c7_g1_i1
TRINITY_DN88085_c8_g1_i16	TRINITY_DN89166_c2_g1_i1
TRINITY_DN92387_c6_g3_i2	TRINITY_DN91273_c9_g6_i1
TRINITY_DN71732_c15_g1_i1	TRINITY_DN82553_c9_g2_i1
TRINITY_DN91884_c3_g1_i5	TRINITY_DN85970_c0_g1_i1
TRINITY_DN90844_c5_g1_i1	TRINITY_DN92853_c0_g2_i1
TRINITY_DN90990_c16_g1_i5	TRINITY_DN90308_c2_g1_i17
TRINITY_DN78487_c4_g1_i9	TRINITY_DN93024_c5_g1_i3
TRINITY_DN77887_c13_g2_i1	TRINITY_DN90125_c11_g2_i1
TRINITY_DN92252_c6_g1_i9	TRINITY_DN91759_c10_g1_i2
TRINITY_DN88506_c5_g1_i1	TRINITY_DN82891_c2_g1_i10
TRINITY_DN92761_c2_g1_i1	TRINITY_DN75244_c14_g1_i9
