knockdown_PmSTAT_WSSV_infection-UP	WSSV_infection-UP
TRINITY_DN81229_c1_g1_i1	TRINITY_DN76831_c11_g2_i1
TRINITY_DN81229_c3_g1_i1	TRINITY_DN92810_c0_g2_i4
TRINITY_DN88471_c2_g3_i1	TRINITY_DN90515_c1_g1_i5
TRINITY_DN80418_c10_g1_i3	TRINITY_DN93288_c11_g1_i4
TRINITY_DN72829_c0_g1_i3	TRINITY_DN92810_c0_g2_i8
TRINITY_DN81229_c4_g1_i6	TRINITY_DN89641_c0_g1_i3
TRINITY_DN89012_c11_g1_i2	TRINITY_DN93288_c12_g1_i1
TRINITY_DN81229_c2_g1_i1	TRINITY_DN89641_c0_g1_i1
TRINITY_DN92343_c5_g1_i5	TRINITY_DN92810_c0_g2_i3
TRINITY_DN88471_c2_g2_i4	TRINITY_DN84920_c15_g3_i2
TRINITY_DN75844_c7_g4_i1	TRINITY_DN90515_c1_g1_i10
TRINITY_DN89600_c0_g1_i7	TRINITY_DN90515_c1_g1_i1
TRINITY_DN80418_c10_g1_i2	TRINITY_DN89641_c0_g1_i8
TRINITY_DN90492_c0_g1_i4	TRINITY_DN92810_c0_g2_i1
TRINITY_DN90492_c0_g1_i3	TRINITY_DN71712_c13_g1_i1
TRINITY_DN89789_c6_g2_i4	TRINITY_DN89641_c0_g1_i7
TRINITY_DN88471_c2_g2_i6	TRINITY_DN93288_c13_g1_i1
TRINITY_DN89600_c0_g1_i2	TRINITY_DN90125_c11_g1_i1
TRINITY_DN89600_c0_g1_i5	TRINITY_DN89641_c0_g1_i2
TRINITY_DN82695_c4_g1_i7	TRINITY_DN91982_c2_g1_i6
TRINITY_DN80418_c10_g1_i11	TRINITY_DN92810_c0_g2_i6
TRINITY_DN88471_c2_g2_i8	TRINITY_DN89641_c5_g1_i1
TRINITY_DN92631_c1_g1_i2	TRINITY_DN73052_c14_g1_i5
TRINITY_DN80418_c10_g1_i5	TRINITY_DN89641_c0_g1_i6
TRINITY_DN92998_c1_g2_i1	TRINITY_DN90565_c0_g3_i1
TRINITY_DN89600_c0_g1_i12	TRINITY_DN90515_c1_g1_i7
TRINITY_DN90492_c0_g1_i1	TRINITY_DN93024_c5_g1_i5
TRINITY_DN75227_c11_g1_i4	TRINITY_DN89641_c0_g1_i4
TRINITY_DN89600_c0_g1_i10	TRINITY_DN74861_c6_g7_i1
TRINITY_DN90492_c0_g1_i2	TRINITY_DN91467_c15_g1_i1
TRINITY_DN90813_c1_g1_i3	TRINITY_DN83954_c7_g1_i3
TRINITY_DN72829_c0_g2_i1	TRINITY_DN93025_c5_g3_i6
TRINITY_DN86973_c5_g1_i1	TRINITY_DN89948_c9_g2_i2
TRINITY_DN88471_c2_g3_i2	TRINITY_DN91982_c2_g1_i7
TRINITY_DN74491_c8_g1_i9	TRINITY_DN92506_c6_g1_i1
TRINITY_DN87940_c7_g3_i2	TRINITY_DN85878_c16_g2_i3
TRINITY_DN90300_c6_g2_i1	TRINITY_DN90595_c13_g1_i1
TRINITY_DN81856_c6_g2_i7	TRINITY_DN87286_c10_g1_i2
TRINITY_DN90492_c0_g2_i1	TRINITY_DN90515_c1_g1_i8
TRINITY_DN73327_c10_g1_i2	TRINITY_DN76726_c13_g2_i1
TRINITY_DN93605_c1_g2_i11	TRINITY_DN91273_c9_g2_i1
TRINITY_DN90839_c8_g1_i4	TRINITY_DN77025_c11_g2_i1
TRINITY_DN87001_c10_g1_i12	TRINITY_DN81250_c1_g1_i5
TRINITY_DN92575_c5_g5_i1	TRINITY_DN81998_c5_g2_i3
TRINITY_DN81856_c6_g1_i3	TRINITY_DN90515_c1_g1_i6
TRINITY_DN78740_c10_g1_i4	TRINITY_DN93367_c10_g1_i8
TRINITY_DN81229_c4_g1_i2	TRINITY_DN91237_c5_g4_i2
TRINITY_DN90990_c16_g1_i1	TRINITY_DN77769_c15_g1_i2
TRINITY_DN80418_c10_g1_i7	TRINITY_DN93288_c11_g1_i3
TRINITY_DN88506_c5_g1_i1	TRINITY_DN74993_c15_g3_i1
TRINITY_DN92025_c6_g2_i11	TRINITY_DN78348_c7_g1_i2
TRINITY_DN81856_c6_g1_i2	TRINITY_DN81547_c1_g1_i1
TRINITY_DN91431_c12_g3_i3	TRINITY_DN93012_c8_g1_i1
TRINITY_DN82695_c4_g1_i5	TRINITY_DN88422_c4_g1_i1
TRINITY_DN84186_c9_g1_i1	TRINITY_DN81998_c5_g2_i2
TRINITY_DN92052_c4_g1_i8	TRINITY_DN93288_c11_g2_i6
TRINITY_DN88471_c2_g2_i7	TRINITY_DN82553_c9_g2_i2
TRINITY_DN91380_c13_g1_i4	TRINITY_DN85417_c2_g1_i4
TRINITY_DN89208_c0_g1_i1	TRINITY_DN85861_c9_g1_i1
TRINITY_DN93148_c9_g1_i34	TRINITY_DN87781_c12_g1_i1
TRINITY_DN76920_c6_g2_i1	TRINITY_DN72479_c9_g3_i4
TRINITY_DN86973_c3_g1_i5	TRINITY_DN87598_c2_g3_i6
TRINITY_DN90831_c5_g1_i12	TRINITY_DN91273_c9_g6_i1
TRINITY_DN77790_c1_g1_i4	TRINITY_DN89641_c2_g1_i1
TRINITY_DN88277_c11_g1_i3	TRINITY_DN86963_c9_g4_i1
TRINITY_DN80418_c10_g1_i1	TRINITY_DN90515_c1_g1_i3
TRINITY_DN91996_c9_g2_i2	TRINITY_DN82189_c7_g4_i4
TRINITY_DN79864_c12_g1_i3	TRINITY_DN91237_c5_g4_i4
TRINITY_DN89600_c0_g1_i11	TRINITY_DN89769_c2_g1_i3
TRINITY_DN79283_c13_g2_i13	TRINITY_DN93024_c5_g1_i3
TRINITY_DN88471_c2_g2_i2	TRINITY_DN92506_c6_g1_i8
TRINITY_DN90300_c6_g4_i1	TRINITY_DN72297_c9_g1_i1
TRINITY_DN75610_c16_g1_i3	TRINITY_DN92289_c18_g9_i1
TRINITY_DN84525_c11_g1_i3	TRINITY_DN93288_c11_g1_i1
TRINITY_DN89999_c0_g1_i6	TRINITY_DN84738_c6_g1_i1
TRINITY_DN92221_c13_g1_i1	TRINITY_DN92066_c5_g1_i9
TRINITY_DN81856_c6_g2_i6	TRINITY_DN76457_c5_g1_i11
TRINITY_DN89600_c0_g1_i3	TRINITY_DN92052_c4_g1_i1
TRINITY_DN93113_c6_g1_i1	TRINITY_DN92073_c7_g1_i2
TRINITY_DN88471_c1_g1_i1	TRINITY_DN93024_c5_g5_i1
TRINITY_DN90028_c1_g1_i2	TRINITY_DN76218_c9_g2_i3
TRINITY_DN89789_c6_g2_i2	TRINITY_DN84918_c10_g1_i1
TRINITY_DN93427_c1_g1_i1	TRINITY_DN92378_c1_g2_i4
TRINITY_DN88471_c2_g1_i2	TRINITY_DN93288_c11_g2_i2
TRINITY_DN89833_c12_g2_i12	TRINITY_DN76180_c10_g1_i1
TRINITY_DN93148_c9_g1_i28	TRINITY_DN77025_c11_g3_i1
TRINITY_DN89789_c6_g2_i1	TRINITY_DN93379_c13_g2_i1
TRINITY_DN89212_c6_g1_i1	TRINITY_DN90515_c1_g1_i13
TRINITY_DN93470_c1_g1_i2	TRINITY_DN69702_c0_g1_i2
TRINITY_DN92782_c0_g2_i8	TRINITY_DN81092_c8_g3_i1
TRINITY_DN93641_c3_g1_i3	TRINITY_DN80947_c0_g1_i8
TRINITY_DN81229_c4_g1_i5	TRINITY_DN80943_c11_g2_i1
TRINITY_DN87001_c10_g1_i9	TRINITY_DN83136_c13_g1_i1
TRINITY_DN85374_c13_g1_i9	TRINITY_DN90491_c7_g1_i6
TRINITY_DN93006_c5_g1_i1	TRINITY_DN91388_c12_g6_i1
TRINITY_DN92343_c5_g1_i4	TRINITY_DN80411_c9_g1_i2
TRINITY_DN92958_c1_g1_i12	TRINITY_DN84498_c10_g1_i21
TRINITY_DN89135_c4_g1_i18	TRINITY_DN92506_c6_g1_i7
TRINITY_DN78983_c11_g1_i4	TRINITY_DN76119_c16_g3_i7
TRINITY_DN92777_c8_g3_i1	TRINITY_DN86021_c5_g5_i5
TRINITY_DN88726_c8_g2_i12	TRINITY_DN89667_c8_g1_i9
TRINITY_DN87259_c12_g1_i1	TRINITY_DN77025_c11_g4_i1
TRINITY_DN90989_c1_g1_i8	TRINITY_DN88237_c19_g1_i1
TRINITY_DN92761_c2_g1_i1	TRINITY_DN93239_c4_g1_i6
TRINITY_DN83143_c2_g1_i8	TRINITY_DN83804_c8_g1_i8
TRINITY_DN80581_c12_g1_i6	TRINITY_DN86823_c5_g1_i5
TRINITY_DN75358_c12_g3_i2	TRINITY_DN91690_c2_g1_i1
TRINITY_DN89121_c9_g1_i6	TRINITY_DN72467_c13_g1_i7
TRINITY_DN93366_c0_g1_i1	TRINITY_DN89027_c0_g1_i22
TRINITY_DN89599_c4_g1_i6	TRINITY_DN92073_c7_g1_i3
