knockdown_PmSTAT_WSSV_infection-UP	WSSV_infection-UP
TRINITY_DN81229_c4_g1_i6	TRINITY_DN76831_c11_g2_i1
TRINITY_DN81229_c1_g1_i1	TRINITY_DN89641_c0_g1_i1
TRINITY_DN81229_c3_g1_i1	TRINITY_DN90515_c1_g1_i5
TRINITY_DN80418_c10_g1_i2	TRINITY_DN89641_c0_g1_i3
TRINITY_DN88471_c2_g3_i1	TRINITY_DN93288_c11_g1_i4
TRINITY_DN88471_c2_g2_i8	TRINITY_DN92810_c0_g2_i8
TRINITY_DN80418_c10_g1_i3	TRINITY_DN92810_c0_g2_i4
TRINITY_DN72829_c0_g1_i3	TRINITY_DN93288_c12_g1_i1
TRINITY_DN89012_c11_g1_i2	TRINITY_DN92810_c0_g2_i3
TRINITY_DN81229_c2_g1_i1	TRINITY_DN89641_c0_g1_i7
TRINITY_DN88471_c2_g3_i2	TRINITY_DN90515_c1_g1_i1
TRINITY_DN80581_c12_g1_i6	TRINITY_DN90515_c1_g1_i10
TRINITY_DN88471_c2_g2_i4	TRINITY_DN89641_c0_g1_i8
TRINITY_DN80418_c10_g1_i7	TRINITY_DN84920_c15_g3_i2
TRINITY_DN89789_c6_g2_i4	TRINITY_DN89641_c0_g1_i2
TRINITY_DN92631_c1_g1_i2	TRINITY_DN76180_c10_g1_i1
TRINITY_DN89600_c0_g1_i5	TRINITY_DN72297_c9_g1_i1
TRINITY_DN89600_c0_g1_i7	TRINITY_DN89641_c0_g1_i6
TRINITY_DN84871_c5_g1_i5	TRINITY_DN90125_c11_g1_i1
TRINITY_DN92343_c5_g1_i5	TRINITY_DN81092_c8_g2_i1
TRINITY_DN86960_c3_g3_i1	TRINITY_DN83954_c7_g1_i3
TRINITY_DN90492_c0_g1_i1	TRINITY_DN71712_c13_g1_i1
TRINITY_DN91089_c6_g1_i14	TRINITY_DN83136_c13_g1_i1
TRINITY_DN82695_c4_g1_i5	TRINITY_DN89641_c0_g1_i4
