knockdown_PmSTAT_WSSV_infection-UP	WSSV_infection-UP
TRINITY_DN92631_c1_g1_i2	TRINITY_DN93342_c12_g1_i2
TRINITY_DN81229_c4_g1_i6	TRINITY_DN76831_c11_g2_i1
TRINITY_DN84871_c5_g1_i3	TRINITY_DN80947_c0_g1_i8
TRINITY_DN91089_c6_g1_i14	TRINITY_DN90876_c10_g1_i2
TRINITY_DN75844_c7_g4_i1	TRINITY_DN85878_c16_g2_i3
TRINITY_DN81229_c1_g1_i1	TRINITY_DN92057_c1_g1_i8
TRINITY_DN91080_c3_g1_i10	TRINITY_DN91852_c8_g2_i4
TRINITY_DN80418_c10_g1_i5	TRINITY_DN92073_c7_g1_i2
TRINITY_DN86960_c3_g3_i1	TRINITY_DN88490_c2_g1_i3
TRINITY_DN76920_c6_g2_i1	TRINITY_DN81098_c13_g1_i2
TRINITY_DN75921_c5_g5_i1	TRINITY_DN93556_c6_g1_i10
TRINITY_DN81229_c3_g1_i1	TRINITY_DN92073_c7_g1_i3
TRINITY_DN81229_c2_g1_i1	TRINITY_DN85768_c21_g1_i5
TRINITY_DN89789_c6_g1_i11	TRINITY_DN80219_c1_g1_i3
TRINITY_DN88471_c2_g1_i2	TRINITY_DN86021_c5_g5_i5
TRINITY_DN93398_c4_g1_i11	TRINITY_DN84821_c0_g1_i7
TRINITY_DN93605_c1_g2_i11	TRINITY_DN90095_c11_g1_i1
TRINITY_DN88471_c2_g3_i1	TRINITY_DN88242_c8_g1_i4
TRINITY_DN88471_c2_g3_i2	TRINITY_DN93239_c4_g1_i6
TRINITY_DN88471_c2_g2_i8	TRINITY_DN86151_c10_g2_i5
TRINITY_DN80418_c10_g1_i2	TRINITY_DN78704_c2_g1_i7
TRINITY_DN92575_c5_g5_i1	TRINITY_DN79974_c0_g2_i8
TRINITY_DN93148_c9_g1_i34	TRINITY_DN92810_c0_g2_i4
TRINITY_DN86722_c7_g1_i4	TRINITY_DN73011_c13_g3_i1
TRINITY_DN93283_c1_g2_i3	TRINITY_DN84628_c8_g2_i2
TRINITY_DN80418_c10_g1_i7	TRINITY_DN89594_c2_g1_i10
TRINITY_DN82695_c4_g1_i7	TRINITY_DN93367_c10_g1_i8
TRINITY_DN91380_c13_g1_i4	TRINITY_DN92066_c5_g1_i9
TRINITY_DN88471_c2_g2_i4	TRINITY_DN88565_c11_g2_i2
TRINITY_DN88471_c2_g2_i6	TRINITY_DN89641_c5_g1_i1
TRINITY_DN80581_c12_g1_i6	TRINITY_DN89599_c4_g1_i14
TRINITY_DN83416_c10_g2_i6	TRINITY_DN90446_c1_g1_i1
TRINITY_DN90831_c5_g1_i12	TRINITY_DN93124_c1_g1_i6
TRINITY_DN88471_c2_g4_i1	TRINITY_DN89680_c4_g1_i10
TRINITY_DN80047_c2_g1_i1	TRINITY_DN82218_c12_g1_i3
TRINITY_DN77616_c8_g1_i2	TRINITY_DN84130_c4_g2_i19
