knockdown_PmSTAT_WSSV_infection-UP	WSSV_infection-UP
TRINITY_DN80418_c10_g1_i3	TRINITY_DN89641_c0_g1_i1
TRINITY_DN80418_c10_g1_i2	TRINITY_DN76831_c11_g2_i1
TRINITY_DN88471_c2_g3_i1	TRINITY_DN90515_c1_g1_i5
TRINITY_DN81229_c3_g1_i1	TRINITY_DN89641_c0_g1_i3
TRINITY_DN90300_c6_g4_i1	TRINITY_DN92810_c0_g2_i8
TRINITY_DN88471_c2_g2_i8	TRINITY_DN93288_c11_g1_i4
TRINITY_DN88471_c2_g3_i2	TRINITY_DN92810_c0_g2_i4
TRINITY_DN89012_c11_g1_i2	TRINITY_DN93288_c12_g1_i1
TRINITY_DN82695_c4_g1_i5	TRINITY_DN92810_c0_g2_i3
TRINITY_DN88471_c2_g2_i4	TRINITY_DN90515_c1_g1_i1
TRINITY_DN92343_c5_g1_i5	TRINITY_DN89641_c0_g1_i7
TRINITY_DN89789_c6_g2_i4	TRINITY_DN90515_c1_g1_i10
TRINITY_DN84871_c5_g1_i5	TRINITY_DN89641_c0_g1_i8
TRINITY_DN81229_c2_g1_i1	TRINITY_DN84920_c15_g3_i2
TRINITY_DN80418_c10_g1_i7	TRINITY_DN89641_c0_g1_i2
TRINITY_DN84871_c5_g1_i3	TRINITY_DN89641_c0_g1_i6
TRINITY_DN81229_c4_g1_i2	TRINITY_DN89641_c0_g1_i4
TRINITY_DN75825_c10_g2_i5	TRINITY_DN72297_c9_g1_i1
TRINITY_DN88471_c2_g2_i6	TRINITY_DN76180_c10_g1_i1
TRINITY_DN82695_c4_g1_i7	TRINITY_DN89641_c5_g1_i1
TRINITY_DN80581_c12_g1_i6	TRINITY_DN92810_c0_g2_i6
TRINITY_DN75921_c5_g5_i1	TRINITY_DN93288_c13_g1_i1
TRINITY_DN80418_c10_g1_i1	TRINITY_DN90125_c11_g1_i1
TRINITY_DN93167_c0_g1_i2	TRINITY_DN81092_c8_g2_i1
TRINITY_DN89789_c6_g1_i15	TRINITY_DN90515_c1_g1_i8
TRINITY_DN92444_c0_g2_i4	TRINITY_DN71712_c13_g1_i1
TRINITY_DN93103_c3_g1_i8	TRINITY_DN93288_c11_g1_i3
TRINITY_DN81229_c4_g1_i6	TRINITY_DN93367_c10_g1_i8
TRINITY_DN83574_c5_g10_i1	TRINITY_DN84918_c10_g1_i1
TRINITY_DN81229_c1_g1_i1	TRINITY_DN92597_c11_g2_i2
TRINITY_DN80418_c10_g1_i11	TRINITY_DN88729_c5_g1_i1
TRINITY_DN88471_c2_g2_i2	TRINITY_DN90616_c8_g1_i4
TRINITY_DN92575_c5_g5_i1	TRINITY_DN90515_c1_g1_i6
TRINITY_DN81647_c4_g2_i2	TRINITY_DN90595_c13_g1_i1
TRINITY_DN92375_c7_g1_i3	TRINITY_DN93025_c5_g3_i6
TRINITY_DN82695_c4_g1_i4	TRINITY_DN85327_c15_g2_i5
TRINITY_DN78389_c9_g1_i5	TRINITY_DN93288_c11_g2_i6
TRINITY_DN84525_c11_g1_i3	TRINITY_DN80947_c0_g1_i8
TRINITY_DN90150_c8_g1_i18	TRINITY_DN92073_c7_g1_i2
TRINITY_DN92519_c10_g1_i2	TRINITY_DN93288_c11_g1_i1
TRINITY_DN87198_c15_g2_i2	TRINITY_DN92681_c6_g1_i5
TRINITY_DN80418_c10_g1_i5	TRINITY_DN93024_c5_g1_i5
TRINITY_DN87001_c10_g1_i12	TRINITY_DN87614_c8_g1_i1
TRINITY_DN88471_c2_g2_i7	TRINITY_DN74861_c6_g7_i1
TRINITY_DN84186_c9_g1_i1	TRINITY_DN85878_c16_g2_i3
TRINITY_DN92052_c4_g1_i8	TRINITY_DN90898_c5_g1_i2
TRINITY_DN79864_c12_g1_i3	TRINITY_DN91429_c8_g1_i1
TRINITY_DN93479_c5_g1_i8	TRINITY_DN89641_c2_g1_i1
TRINITY_DN88471_c2_g1_i2	TRINITY_DN93288_c11_g2_i2
TRINITY_DN92221_c13_g1_i1	TRINITY_DN77025_c11_g2_i1
TRINITY_DN91806_c4_g3_i1	TRINITY_DN79974_c0_g2_i8
TRINITY_DN92442_c12_g1_i9	TRINITY_DN86346_c10_g5_i4
TRINITY_DN89789_c6_g1_i13	TRINITY_DN74544_c7_g1_i1
TRINITY_DN77979_c0_g1_i9	TRINITY_DN92506_c6_g1_i1
TRINITY_DN87001_c10_g1_i6	TRINITY_DN93360_c4_g1_i8
TRINITY_DN90510_c6_g2_i1	TRINITY_DN89976_c14_g1_i6
TRINITY_DN77838_c16_g1_i2	TRINITY_DN86021_c5_g5_i5
TRINITY_DN88052_c9_g1_i2	TRINITY_DN90876_c10_g1_i2
TRINITY_DN88471_c1_g1_i1	TRINITY_DN92073_c7_g1_i3
TRINITY_DN93405_c6_g1_i3	TRINITY_DN92066_c5_g1_i9
TRINITY_DN89600_c0_g1_i4	TRINITY_DN90125_c11_g2_i1
TRINITY_DN90650_c15_g1_i3	TRINITY_DN73933_c9_g1_i1
TRINITY_DN87506_c4_g2_i11	TRINITY_DN80721_c7_g1_i2
TRINITY_DN82996_c8_g5_i1	TRINITY_DN93239_c4_g1_i6
TRINITY_DN87259_c12_g1_i1	TRINITY_DN81250_c1_g1_i3
TRINITY_DN86722_c7_g1_i4	TRINITY_DN92337_c3_g1_i10
TRINITY_DN84817_c5_g1_i2	TRINITY_DN91147_c9_g1_i6
TRINITY_DN89600_c0_g1_i11	TRINITY_DN90833_c7_g1_i10
TRINITY_DN92752_c8_g1_i3	TRINITY_DN92506_c6_g1_i8
TRINITY_DN89208_c0_g1_i3	TRINITY_DN80759_c4_g2_i1
TRINITY_DN92331_c2_g1_i2	TRINITY_DN90515_c1_g1_i13
TRINITY_DN92343_c5_g1_i4	TRINITY_DN91050_c9_g1_i1
TRINITY_DN77616_c8_g1_i2	TRINITY_DN75871_c6_g2_i4
TRINITY_DN89204_c5_g4_i13	TRINITY_DN84628_c8_g2_i2
TRINITY_DN88649_c7_g2_i4	TRINITY_DN93124_c1_g1_i6
TRINITY_DN86818_c0_g1_i2	TRINITY_DN91237_c5_g4_i4
TRINITY_DN92958_c1_g1_i12	TRINITY_DN92410_c4_g2_i3
TRINITY_DN88471_c2_g2_i5	TRINITY_DN82828_c13_g1_i5
TRINITY_DN92161_c4_g1_i4	TRINITY_DN91597_c4_g1_i2
TRINITY_DN87001_c10_g1_i9	TRINITY_DN76119_c16_g3_i7
TRINITY_DN75844_c7_g3_i1	TRINITY_DN93701_c4_g1_i8
TRINITY_DN92752_c8_g1_i19	TRINITY_DN93024_c5_g1_i3
TRINITY_DN93656_c5_g1_i2	TRINITY_DN84694_c4_g1_i2
TRINITY_DN90269_c2_g1_i4	TRINITY_DN84821_c0_g1_i7
TRINITY_DN88471_c2_g4_i1	TRINITY_DN90647_c10_g1_i6
TRINITY_DN92777_c8_g3_i1	TRINITY_DN76399_c10_g1_i11
TRINITY_DN92469_c8_g1_i11	TRINITY_DN86375_c3_g2_i1
TRINITY_DN93455_c1_g1_i7	TRINITY_DN78274_c4_g1_i7
TRINITY_DN86545_c5_g1_i3	TRINITY_DN91237_c5_g4_i7
TRINITY_DN81331_c7_g1_i10	TRINITY_DN92026_c2_g1_i36
TRINITY_DN91287_c13_g1_i6	TRINITY_DN90630_c9_g1_i10
TRINITY_DN84675_c10_g3_i2	TRINITY_DN75981_c10_g1_i2
TRINITY_DN92958_c1_g1_i15	TRINITY_DN79132_c6_g1_i5
TRINITY_DN76306_c12_g3_i1	TRINITY_DN93025_c5_g6_i1
TRINITY_DN80047_c2_g1_i1	TRINITY_DN72465_c11_g3_i2
TRINITY_DN84871_c5_g2_i1	TRINITY_DN91080_c3_g1_i9
TRINITY_DN82321_c11_g1_i6	TRINITY_DN85608_c12_g1_i2
TRINITY_DN85132_c16_g1_i1	TRINITY_DN88739_c6_g1_i3
TRINITY_DN88875_c11_g1_i11	TRINITY_DN76831_c11_g4_i1
TRINITY_DN89197_c2_g2_i3	TRINITY_DN92378_c1_g3_i2
TRINITY_DN93470_c1_g1_i10	TRINITY_DN83804_c8_g1_i8
TRINITY_DN75844_c7_g4_i1	TRINITY_DN71090_c0_g1_i3
TRINITY_DN89789_c6_g2_i1	TRINITY_DN79540_c5_g2_i10
TRINITY_DN92137_c4_g2_i2	TRINITY_DN84708_c6_g2_i1
TRINITY_DN73711_c8_g4_i4	TRINITY_DN91436_c9_g4_i4
TRINITY_DN92912_c3_g1_i6	TRINITY_DN81272_c7_g1_i4
TRINITY_DN76209_c6_g1_i1	TRINITY_DN86007_c3_g1_i6
TRINITY_DN79658_c9_g2_i1	TRINITY_DN86288_c14_g1_i1
TRINITY_DN75476_c19_g1_i11	TRINITY_DN79216_c11_g1_i2
TRINITY_DN90269_c2_g1_i1	TRINITY_DN86105_c5_g1_i2
TRINITY_DN84409_c4_g1_i11	TRINITY_DN85661_c6_g1_i6
TRINITY_DN90492_c1_g1_i1	TRINITY_DN75760_c14_g1_i2
TRINITY_DN73953_c12_g1_i4	TRINITY_DN89167_c5_g1_i3
TRINITY_DN81261_c7_g2_i1	TRINITY_DN86363_c4_g1_i1
TRINITY_DN89847_c10_g1_i1	TRINITY_DN76186_c14_g2_i2
TRINITY_DN93374_c3_g1_i1	TRINITY_DN91577_c2_g3_i1
TRINITY_DN88688_c8_g1_i10	TRINITY_DN91989_c7_g1_i2
TRINITY_DN92026_c2_g1_i23	TRINITY_DN78435_c12_g1_i4
TRINITY_DN92958_c1_g1_i4	TRINITY_DN93607_c4_g1_i5
TRINITY_DN93563_c9_g1_i4	TRINITY_DN90655_c15_g1_i7
TRINITY_DN93148_c9_g1_i34	TRINITY_DN88834_c7_g1_i2
TRINITY_DN78725_c12_g3_i8	TRINITY_DN72479_c9_g3_i1
TRINITY_DN76060_c8_g1_i3	TRINITY_DN84795_c6_g2_i8
TRINITY_DN77423_c8_g1_i4	TRINITY_DN80947_c0_g1_i2
