knockdown_PmSTAT_WSSV_infection-UP	WSSV_infection-UP
TRINITY_DN80418_c10_g1_i2	TRINITY_DN89641_c0_g1_i1
TRINITY_DN80418_c10_g1_i3	TRINITY_DN76831_c11_g2_i1
TRINITY_DN88471_c2_g3_i1	TRINITY_DN90515_c1_g1_i5
TRINITY_DN81229_c3_g1_i1	TRINITY_DN89641_c0_g1_i3
TRINITY_DN81229_c1_g1_i1	TRINITY_DN92810_c0_g2_i8
TRINITY_DN88471_c2_g2_i8	TRINITY_DN93288_c11_g1_i4
TRINITY_DN88471_c2_g3_i2	TRINITY_DN92810_c0_g2_i4
TRINITY_DN89012_c11_g1_i2	TRINITY_DN93288_c12_g1_i1
TRINITY_DN88471_c2_g2_i4	TRINITY_DN89641_c0_g1_i8
TRINITY_DN89789_c6_g2_i4	TRINITY_DN92810_c0_g2_i3
TRINITY_DN92343_c5_g1_i5	TRINITY_DN89641_c0_g1_i7
TRINITY_DN82695_c4_g1_i5	TRINITY_DN90515_c1_g1_i1
TRINITY_DN81229_c2_g1_i1	TRINITY_DN89641_c0_g1_i2
TRINITY_DN84871_c5_g1_i3	TRINITY_DN90515_c1_g1_i10
TRINITY_DN80418_c10_g1_i7	TRINITY_DN84920_c15_g3_i2
TRINITY_DN81229_c4_g1_i2	TRINITY_DN89641_c0_g1_i6
TRINITY_DN84871_c5_g1_i5	TRINITY_DN92810_c0_g2_i1
TRINITY_DN92699_c2_g1_i8	TRINITY_DN89641_c0_g1_i4
TRINITY_DN82695_c4_g1_i7	TRINITY_DN92810_c0_g2_i6
TRINITY_DN88471_c2_g2_i6	TRINITY_DN89641_c5_g1_i1
TRINITY_DN80581_c12_g1_i6	TRINITY_DN93288_c13_g1_i1
TRINITY_DN80418_c10_g1_i1	TRINITY_DN90125_c11_g1_i1
TRINITY_DN75921_c5_g5_i1	TRINITY_DN93288_c11_g1_i3
TRINITY_DN83574_c5_g10_i1	TRINITY_DN90515_c1_g1_i8
TRINITY_DN86650_c0_g2_i5	TRINITY_DN81092_c8_g2_i1
TRINITY_DN92575_c5_g5_i1	TRINITY_DN90515_c1_g1_i6
TRINITY_DN80418_c10_g1_i5	TRINITY_DN93367_c10_g1_i8
TRINITY_DN89789_c6_g1_i10	TRINITY_DN88729_c5_g1_i1
TRINITY_DN91753_c5_g2_i3	TRINITY_DN93288_c11_g1_i1
TRINITY_DN88471_c2_g2_i2	TRINITY_DN80947_c0_g1_i8
TRINITY_DN81229_c4_g1_i6	TRINITY_DN78704_c2_g1_i7
TRINITY_DN78389_c9_g1_i5	TRINITY_DN92073_c7_g1_i2
TRINITY_DN93405_c6_g1_i3	TRINITY_DN85878_c16_g2_i3
TRINITY_DN87940_c7_g3_i2	TRINITY_DN93288_c11_g2_i2
TRINITY_DN82695_c4_g1_i4	TRINITY_DN93288_c11_g2_i6
TRINITY_DN92519_c10_g1_i2	TRINITY_DN93360_c4_g1_i8
TRINITY_DN87001_c10_g1_i12	TRINITY_DN90876_c10_g1_i2
TRINITY_DN81647_c4_g2_i2	TRINITY_DN87614_c8_g1_i1
TRINITY_DN84525_c11_g1_i3	TRINITY_DN92681_c6_g1_i5
TRINITY_DN88471_c2_g2_i7	TRINITY_DN74861_c6_g7_i1
TRINITY_DN92052_c4_g1_i8	TRINITY_DN89641_c2_g1_i1
TRINITY_DN78131_c2_g3_i4	TRINITY_DN84918_c10_g1_i1
TRINITY_DN93103_c3_g1_i8	TRINITY_DN86346_c10_g5_i4
TRINITY_DN75844_c7_g4_i1	TRINITY_DN91429_c8_g1_i1
TRINITY_DN93479_c5_g1_i8	TRINITY_DN80721_c7_g1_i2
TRINITY_DN92221_c13_g1_i1	TRINITY_DN89976_c14_g1_i6
TRINITY_DN89789_c6_g1_i13	TRINITY_DN91237_c5_g4_i4
TRINITY_DN88471_c2_g1_i2	TRINITY_DN92506_c6_g1_i1
TRINITY_DN89208_c0_g1_i6	TRINITY_DN92066_c5_g1_i9
TRINITY_DN77979_c0_g1_i9	TRINITY_DN92073_c7_g1_i3
TRINITY_DN88471_c1_g1_i1	TRINITY_DN90515_c1_g1_i13
TRINITY_DN89600_c0_g1_i4	TRINITY_DN90898_c5_g1_i2
TRINITY_DN84186_c9_g1_i1	TRINITY_DN93239_c4_g1_i6
TRINITY_DN83089_c13_g1_i2	TRINITY_DN92337_c3_g1_i10
TRINITY_DN93167_c0_g1_i5	TRINITY_DN86021_c5_g5_i5
TRINITY_DN82996_c8_g5_i1	TRINITY_DN80759_c4_g2_i1
