592406	108+387	0	33860	1	124452at6656_6973_0:002fe9|TRINITY_DN80607_c7_g2_i1|+|126|1.705e-30|1|108|494|108[108]:494[494]:387[387]
109240	227+393	0	118189	1	112759at6656_315563_0:001eca|TRINITY_DN76155_c4_g1_i10|+|41|6.597e-05|1|227|619|227[227]:619[619]:393[393]
109688	390+534	0	126553	1	83755at6656_136037_0:001175|TRINITY_DN90217_c3_g1_i5|+|66|1.966e-12|1|390|923|390[390]:923[923]:534[534]
669718	1431-1374	0	74455	-1	73456at6656_294128_0:002e39|TRINITY_DN86026_c11_g2_i4|-|672|7.403e-195|1|58|1431|1431[1431]:58[58]:1374[1374]
670282	436+726	0	149825	1	75704at6656_32264_0:0000d6|TRINITY_DN72908_c12_g1_i16|+|43|1.649e-05|1|436|1161|436[436]:1161[1161]:726[726]
670415	349+501	0	87072	1	19590at6656_378494_0:005230|TRINITY_DN82725_c2_g1_i6|+|42|3.299e-05|1|349|849|349[349]:849[849]:501[501]
670417	677-672	0	98308	-1	83755at6656_7493_0:001a21|TRINITY_DN82757_c9_g2_i1|-|93|1.465e-20|1|6|677|677[677]:6[6]:672[672]
671977	256+3039	0	143724	1	2473at6656_7370_0:0029f3|TRINITY_DN87662_c7_g1_i2|+|1172|0|1|256|3294|256[256]:3294[3294]:3039[3039]
673010	90+1155	0	106805	1	53243at6656_294128_0:0003f2|TRINITY_DN85125_c1_g2_i3|+|713|3.367e-207|1|90|1244|90[90]:1244[1244]:1155[1155]
673010	750+492	0	135052	1	53243at6656_1218281_0:0020f0|TRINITY_DN85125_c1_g2_i3|+|247|6.415e-67|1|750|1241|750[750]:1241[1241]:492[492]
673012	1773-1248	0	17574	-1	60750at6656_224129_0:001ce3|TRINITY_DN85133_c15_g2_i1|-|242|2.053e-65|1|526|1773|1773[1773]:526[526]:1248[1248]
135679	6098-4515	0	134720	-1	4136at6656_48709_0:0013de|TRINITY_DN79860_c10_g1_i6|-|269|1.529e-73|1|1584|6098|6098[6098]:1584[1584]:4515[4515]
137342	404+393	0	49264	1	162841at6656_7493_0:000e37|TRINITY_DN80772_c11_g1_i7|+|146|1.626e-36|1|404|796|404[404]:796[796]:393[393]
103197	1395-795	0	31103	-1	40240at6656_158441_0:000492|TRINITY_DN74507_c9_g1_i6|-|72|3.072e-14|1|601|1395|1395[1395]:601[601]:795[795]
103777	938-840	0	113125	-1	103479at6656_378494_0:003233|TRINITY_DN83548_c7_g1_i2|-|364|3.861e-102|1|99|938|938[938]:99[99]:840[840]
