knockdown_PmSTAT_WSSV_infection-UP	WSSV_infection-UP
TRINITY_DN88471_c2_g3	TRINITY_DN76831_c11_g2
TRINITY_DN81229_c3_g1	TRINITY_DN89641_c5_g1
TRINITY_DN88471_c2_g1	TRINITY_DN78704_c2_g1
TRINITY_DN81229_c1_g1	TRINITY_DN81098_c13_g1
TRINITY_DN89789_c6_g2	TRINITY_DN83954_c7_g1
TRINITY_DN80418_c10_g1	TRINITY_DN90734_c9_g6
TRINITY_DN75844_c7_g4	TRINITY_DN84694_c4_g1
	TRINITY_DN84616_c8_g3
	TRINITY_DN93288_c13_g1
	TRINITY_DN92506_c6_g1
	TRINITY_DN93288_c11_g1
	TRINITY_DN93174_c0_g1
	TRINITY_DN92810_c0_g1
	TRINITY_DN90969_c13_g3
	TRINITY_DN92810_c0_g2
	TRINITY_DN72297_c9_g1
	TRINITY_DN90515_c2_g1
	TRINITY_DN89641_c0_g1
	TRINITY_DN81092_c8_g1
	TRINITY_DN77025_c11_g2
	TRINITY_DN93399_c3_g1
	TRINITY_DN93288_c11_g2
	TRINITY_DN88490_c2_g1
	TRINITY_DN90515_c1_g1
	TRINITY_DN93288_c12_g1
	TRINITY_DN79399_c10_g1
	TRINITY_DN89641_c2_g1
	TRINITY_DN89752_c3_g2
	TRINITY_DN72763_c2_g1
	TRINITY_DN83136_c13_g1
	TRINITY_DN91852_c8_g2
	TRINITY_DN76180_c10_g1
	TRINITY_DN75300_c3_g3
	TRINITY_DN90125_c11_g1
	TRINITY_DN91050_c5_g5
	TRINITY_DN81092_c8_g2
	TRINITY_DN78394_c14_g1
	TRINITY_DN77025_c11_g4
	TRINITY_DN93012_c8_g1
	TRINITY_DN92524_c15_g1
	TRINITY_DN89316_c6_g2
	TRINITY_DN92410_c4_g2
	TRINITY_DN77007_c3_g1
	TRINITY_DN75887_c18_g1
	TRINITY_DN71712_c13_g1
	TRINITY_DN28945_c0_g1
	TRINITY_DN91273_c9_g2
	TRINITY_DN90125_c11_g2
	TRINITY_DN72479_c9_g3
	TRINITY_DN93025_c5_g3
	TRINITY_DN93025_c5_g6
	TRINITY_DN91050_c9_g1
	TRINITY_DN93024_c5_g1
	TRINITY_DN76159_c14_g1
	TRINITY_DN86459_c10_g1
	TRINITY_DN87781_c12_g1
	TRINITY_DN85393_c11_g1
	TRINITY_DN91050_c5_g1
	TRINITY_DN75777_c1_g1
	TRINITY_DN78417_c0_g1
	TRINITY_DN85861_c9_g1
	TRINITY_DN88237_c19_g4
	TRINITY_DN74058_c7_g1
	TRINITY_DN91080_c2_g1
	TRINITY_DN75949_c10_g1
	TRINITY_DN76831_c11_g4
	TRINITY_DN133096_c0_g1
	TRINITY_DN93054_c9_g5
	TRINITY_DN73604_c0_g1
	TRINITY_DN84738_c6_g1
	TRINITY_DN74861_c6_g7
	TRINITY_DN71151_c0_g1
	TRINITY_DN89122_c12_g1
	TRINITY_DN91050_c6_g4
	TRINITY_DN91050_c6_g3
	TRINITY_DN76741_c4_g1
	TRINITY_DN81387_c14_g1
	TRINITY_DN91273_c9_g6
	TRINITY_DN91050_c11_g1
	TRINITY_DN69702_c0_g1
	TRINITY_DN81250_c1_g1
	TRINITY_DN89530_c12_g1
	TRINITY_DN75963_c11_g2
	TRINITY_DN90344_c9_g4
	TRINITY_DN86963_c9_g4
	TRINITY_DN90595_c13_g1
	TRINITY_DN78245_c6_g1
	TRINITY_DN78619_c0_g2
	TRINITY_DN88237_c18_g1
	TRINITY_DN83569_c11_g1
	TRINITY_DN89896_c11_g2
	TRINITY_DN76726_c13_g2
	TRINITY_DN76218_c9_g2
	TRINITY_DN81188_c2_g1
	TRINITY_DN89641_c6_g1
	TRINITY_DN91975_c1_g1
	TRINITY_DN73434_c10_g7
	TRINITY_DN84392_c12_g2
	TRINITY_DN72297_c9_g3
	TRINITY_DN76458_c10_g1
	TRINITY_DN72895_c5_g1
	TRINITY_DN92378_c1_g3
	TRINITY_DN74993_c15_g3
	TRINITY_DN81092_c8_g3
	TRINITY_DN81998_c5_g2
	TRINITY_DN78241_c7_g1
	TRINITY_DN93132_c17_g2
	TRINITY_DN77769_c15_g1
	TRINITY_DN82579_c11_g1
	TRINITY_DN72683_c5_g1
	TRINITY_DN71323_c1_g1
	TRINITY_DN79256_c5_g1
	TRINITY_DN88130_c17_g1
	TRINITY_DN84918_c10_g1
	TRINITY_DN90218_c9_g1
	TRINITY_DN71680_c4_g1
