knockdown_PmSTAT_WSSV_infection-UP	WSSV_infection-UP
TRINITY_DN86448_c12_g1_i9	TRINITY_DN80947_c0_g1_i8
TRINITY_DN92575_c5_g5_i1	TRINITY_DN76831_c11_g2_i1
TRINITY_DN82901_c10_g1_i6	TRINITY_DN84821_c0_g1_i7
TRINITY_DN86722_c7_g1_i4	TRINITY_DN92073_c7_g1_i2
TRINITY_DN92221_c13_g1_i1	TRINITY_DN79974_c0_g2_i8
TRINITY_DN92375_c7_g1_i3	TRINITY_DN87936_c8_g1_i2
TRINITY_DN88471_c2_g3_i2	TRINITY_DN85878_c16_g2_i3
TRINITY_DN83557_c11_g3_i1	TRINITY_DN86021_c5_g5_i5
TRINITY_DN91909_c4_g1_i7	TRINITY_DN91852_c8_g2_i4
TRINITY_DN89358_c11_g1_i3	TRINITY_DN85768_c21_g1_i5
TRINITY_DN92052_c4_g1_i8	TRINITY_DN93556_c6_g1_i10
TRINITY_DN90332_c5_g1_i3	TRINITY_DN93124_c1_g1_i6
TRINITY_DN92343_c5_g1_i4	TRINITY_DN80219_c1_g1_i3
TRINITY_DN92958_c1_g1_i12	TRINITY_DN92057_c1_g1_i8
TRINITY_DN83957_c6_g2_i1	TRINITY_DN89594_c2_g1_i10
TRINITY_DN92442_c12_g1_i9	TRINITY_DN92073_c7_g1_i3
TRINITY_DN91807_c5_g1_i1	TRINITY_DN75871_c6_g2_i4
TRINITY_DN92958_c1_g1_i15	TRINITY_DN93420_c3_g1_i2
TRINITY_DN86054_c12_g1_i11	TRINITY_DN91147_c9_g1_i6
TRINITY_DN81229_c4_g1_i6	TRINITY_DN81098_c13_g1_i2
TRINITY_DN86054_c12_g1_i13	TRINITY_DN84708_c6_g2_i1
TRINITY_DN75844_c7_g4_i1	TRINITY_DN93342_c12_g1_i2
TRINITY_DN91729_c1_g2_i4	TRINITY_DN93367_c10_g1_i8
TRINITY_DN92752_c8_g1_i3	TRINITY_DN93025_c5_g6_i1
TRINITY_DN89466_c12_g1_i7	TRINITY_DN82218_c12_g1_i3
TRINITY_DN81229_c1_g1_i1	TRINITY_DN88584_c3_g2_i4
TRINITY_DN88471_c2_g1_i2	TRINITY_DN90630_c9_g1_i10
TRINITY_DN91287_c13_g1_i6	TRINITY_DN71090_c0_g1_i3
	TRINITY_DN92810_c0_g2_i4
	TRINITY_DN86457_c5_g3_i3
	TRINITY_DN89641_c5_g1_i1
	TRINITY_DN93239_c4_g1_i6
	TRINITY_DN92066_c5_g1_i9
	TRINITY_DN85835_c6_g3_i7
	TRINITY_DN92657_c11_g2_i13
	TRINITY_DN91597_c4_g1_i2
	TRINITY_DN83010_c0_g2_i2
	TRINITY_DN89680_c4_g1_i10
	TRINITY_DN84694_c4_g1_i2
	TRINITY_DN83805_c14_g1_i4
	TRINITY_DN88565_c11_g2_i2
	TRINITY_DN84130_c4_g2_i19
	TRINITY_DN80779_c11_g2_i13
	TRINITY_DN84628_c8_g2_i2
	TRINITY_DN83957_c6_g2_i7
	TRINITY_DN90876_c10_g1_i2
	TRINITY_DN89641_c0_g1_i4
	TRINITY_DN72534_c5_g2_i2
	TRINITY_DN92506_c6_g1_i8
	TRINITY_DN75937_c2_g2_i2
	TRINITY_DN79132_c6_g1_i5
	TRINITY_DN84783_c5_g2_i7
	TRINITY_DN89599_c4_g1_i14
	TRINITY_DN81092_c8_g2_i1
	TRINITY_DN73225_c14_g1_i2
	TRINITY_DN92378_c1_g3_i2
	TRINITY_DN74861_c6_g7_i1
	TRINITY_DN90709_c1_g1_i12
	TRINITY_DN86151_c10_g2_i5
	TRINITY_DN80691_c4_g1_i2
	TRINITY_DN92460_c12_g1_i2
	TRINITY_DN81313_c5_g1_i1
	TRINITY_DN73011_c13_g3_i1
	TRINITY_DN85634_c10_g1_i6
	TRINITY_DN93174_c0_g1_i22
	TRINITY_DN81647_c4_g2_i1
	TRINITY_DN76223_c12_g1_i3
	TRINITY_DN72297_c9_g1_i1
	TRINITY_DN71712_c13_g1_i1
	TRINITY_DN86105_c5_g1_i2
	TRINITY_DN90125_c11_g1_i1
	TRINITY_DN88612_c10_g1_i1
	TRINITY_DN76374_c8_g1_i4
	TRINITY_DN91989_c7_g1_i2
	TRINITY_DN91586_c5_g1_i3
	TRINITY_DN90515_c1_g1_i10
	TRINITY_DN93445_c5_g1_i13
	TRINITY_DN90485_c13_g1_i5
	TRINITY_DN77828_c10_g1_i9
	TRINITY_DN93746_c1_g2_i8
	TRINITY_DN84920_c15_g3_i2
	TRINITY_DN83118_c12_g2_i5
	TRINITY_DN86363_c4_g1_i1
	TRINITY_DN90515_c1_g1_i8
	TRINITY_DN77276_c11_g1_i2
	TRINITY_DN92506_c6_g1_i1
	TRINITY_DN93288_c11_g1_i4
	TRINITY_DN90595_c13_g1_i1
	TRINITY_DN88739_c6_g1_i3
	TRINITY_DN81647_c4_g2_i8
	TRINITY_DN85301_c3_g1_i8
	TRINITY_DN93288_c13_g1_i1
	TRINITY_DN83954_c7_g1_i5
	TRINITY_DN77025_c11_g2_i1
	TRINITY_DN82544_c12_g1_i1
	TRINITY_DN91487_c4_g2_i5
	TRINITY_DN75713_c11_g1_i3
	TRINITY_DN90655_c15_g1_i7
	TRINITY_DN82401_c2_g1_i12
	TRINITY_DN92088_c10_g1_i14
	TRINITY_DN92506_c6_g1_i9
	TRINITY_DN83012_c16_g1_i5
	TRINITY_DN89390_c1_g1_i8
	TRINITY_DN88709_c6_g1_i2
	TRINITY_DN92506_c6_g1_i6
	TRINITY_DN92506_c6_g1_i7
	TRINITY_DN89390_c1_g1_i11
	TRINITY_DN92810_c0_g2_i1
	TRINITY_DN89055_c14_g1_i2
	TRINITY_DN87805_c13_g1_i7
	TRINITY_DN84111_c7_g1_i3
	TRINITY_DN84985_c0_g1_i13
	TRINITY_DN89527_c4_g2_i14
	TRINITY_DN87614_c8_g1_i1
	TRINITY_DN81092_c8_g1_i1
	TRINITY_DN93701_c4_g1_i14
	TRINITY_DN80942_c12_g2_i2
	TRINITY_DN76180_c10_g1_i1
	TRINITY_DN88237_c18_g1_i1
	TRINITY_DN93024_c5_g1_i4
	TRINITY_DN83954_c7_g1_i3
	TRINITY_DN84010_c14_g1_i3
	TRINITY_DN91273_c9_g2_i1
	TRINITY_DN93288_c11_g2_i6
	TRINITY_DN81188_c1_g1_i3
	TRINITY_DN93364_c2_g2_i6
	TRINITY_DN89135_c4_g1_i14
	TRINITY_DN92810_c0_g1_i1
	TRINITY_DN88237_c19_g4_i1
	TRINITY_DN92810_c0_g2_i3
	TRINITY_DN89641_c0_g1_i3
	TRINITY_DN92506_c6_g1_i3
	TRINITY_DN92810_c0_g2_i6
	TRINITY_DN83954_c7_g1_i2
	TRINITY_DN70790_c0_g1_i1
	TRINITY_DN72302_c3_g1_i2
	TRINITY_DN78245_c6_g1_i1
	TRINITY_DN91237_c5_g4_i7
